hazard,Aspect,HumanImpactIndexMean,LandCover,NDMI,NDVI,Precipitation,Slope,SoilMoist,TempMax,TempMin,WaterDeficit,WindSpeed,idx
0,180,74.65,16,-0.09454835,0.11278526,0,0.08695221,0,331.5,176,2218,363.75,3
0,28.502054,166.6,16,-0.10559408,0.107210495,0,0.26384968,0,332.5,176,2204.5,364.5,4
0,71.77047,526.6,16,-0.108004406,0.10692859,0,0.46325433,0,336,181,2225,360.4285714,5
0,270,235.8,16,-0.11022331,0.109979115,0,0.12676403,0,333,177,2219,360.2727273,6
0,122.28367,252.55,16,-0.116945334,0.110948354,0,0.4883822,0,333.5,180.5,2192,364,7
0,128.31737,28.6,16,-0.099729404,0.110784836,0,0.28048128,0,339.5,184,2234,360.2857143,8
0,65.41244,24.35,16,-0.09075962,0.10982883,0,0.13931838,0,330,177.5,2155.5,357.8333333,9
0,0,11.45,16,-0.09661295,0.11640415,0,0.057968166,0,334,182.5,2050,335,0
0,0,17.1,16,-0.09974736,0.11703433,0,0.08695221,0,334,183.5,2063,331,1
0,310.06235,9.5,16,-0.08706862,0.11453006,0,0.5403786,0,328.5,171.5,2046.5,340.25,2
0,117.36391,9.55,16,-0.06890278,0.10962869,0,0.7566542,0,330,177,2030.5,330.125,3
0,312.41605,9.3,16,-0.06677764,0.08554544,0,0.042970635,0,339,180,2185.666667,356.5,4
0,99.723465,9.35,16,-0.079055935,0.12317505,0,0.51482266,0,329.5,171,2043,341.5,5
0,56.630833,27.35,16,-0.06895974,0.11145092,0,0.4215551,0,325,168.5,1978.5,334.3333333,6
0,268.49948,293.05,16,-0.11247571,0.10945379,0,1.1067138,0,339,182.5,2160,349,7
0,32.51961,9.3,16,-0.031511582,0.095428385,0,0.41247627,0,333.5,174.5,2158.833333,358,8
0,120.02731,9.55,16,-0.0712063,0.11467057,0,0.40543577,0,329,175.5,2069.75,330.1428571,9
0,40.82515,3.35,16,-0.11924659,0.099928655,0,0.19151363,0,355.5,203,2211,366.5,0
0,42.224606,9.7,16,-0.10672055,0.10079065,0,0.7044916,0,333,179.5,2167,365,1
0,51.74786,27.15,16,-0.0891216,0.11320563,0,3.5533571,0,342.5,198,2190,358.25,2
0,233.85161,602.1,16,-0.08742253,0.10589164,0,0.196542,0,341,197,2154,349.125,3
0,146.10849,27.15,16,-0.072941765,0.09468775,0,0.9077557,0,345.5,198.5,2202,360,4
